id,.bss,.comment,.data,.dynamic,.dynstr,.dynsym,.eh_frame,.eh_frame_hdr,.fini,.fini_array,.gnu.hash,.gnu.version,.gnu.version_r,.got,.init,.init_array,.input_size,.interp,.nice_value,.note.ABI-tag,.note.gnu.build-id,.plt,.plt.got,.rela.dyn,.rela.plt,.rodata,.shstrtab,.strtab,.symtab,.text,start_time,end_time,total_time
mat,280032,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,108,28,0,32,36,80,8,192,96,21,254,612,1800,2630,1525273929163094,1525273929179059,15965
ms,738800,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,92339,28,0,32,36,96,8,192,120,20,254,635,1800,3122,1525273929151969,1525273929182946,30977
bub,56592,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7064,28,-13,32,36,80,8,192,96,21,254,603,1752,2358,1525273929412132,1525273929635952,223820
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,33,28,3,32,36,64,8,192,72,21,254,585,1704,2039,1525273929411869,1525273929597845,185976
mat,457152,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,138,28,13,32,36,80,8,192,96,21,254,612,1800,2534,1525273929413846,1525273929450150,36304
ms,629408,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,78665,28,-6,32,36,96,8,192,120,20,254,635,1800,3122,1525273929417258,1525273929443710,26452
bub,56592,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7064,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525273929680071,1525273929904746,224675
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,33,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273929679916,1525273929866670,186754
mat,304832,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,138,28,0,32,36,96,8,192,120,21,254,632,1824,2695,1525273929681472,1525273929711972,30500
ms,629408,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,78665,28,0,32,36,96,8,192,120,20,254,635,1800,3122,1525273929693404,1525273929718665,25261
bub,47344,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5908,28,1,32,36,80,8,192,96,21,254,603,1752,2358,1525273929950455,1525273930107153,156698
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,32,28,-2,32,36,64,8,192,72,21,254,585,1704,2039,1525273929950832,1525273930067188,116356
mat,411976,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,131,28,3,32,36,80,8,192,96,21,254,612,1800,2598,1525273929951458,1525273929980865,29407
ms,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,45912,28,9,32,36,112,8,192,144,20,254,655,1824,3227,1525273929952026,1525273929969002,16976
bub,47344,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5908,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525273930151171,1525273930308812,157641
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,32,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273930166437,1525273930278827,112390
mat,411976,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,131,28,0,32,36,80,8,192,96,21,254,612,1800,2598,1525273930152322,1525273930182482,30160
