1,38000,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4741,28,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,29,28,32,36,64,8,192,72,21,254,585,1704,2039,3,437512,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,135,28,32,36,80,8,192,96,21,254,612,1800,2630,4,234816,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,29344,28,32,36,96,8,192,120,20,254,635,1800,3122,2,12,-8,-11
1,20304,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2527,28,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,35,28,32,36,64,8,192,72,21,254,585,1704,2039,3,490888,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,143,28,32,36,80,8,192,96,21,254,612,1800,2598,4,436368,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,54537,28,32,36,96,8,192,120,20,254,635,1800,3122,1,-2,3,9
1,38560,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4812,28,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,32,36,64,8,192,72,21,254,585,1704,2039,3,940992,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,198,28,32,36,80,8,192,96,21,254,612,1800,2534,4,254240,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,31771,28,32,36,96,8,192,120,20,254,635,1800,3122,5,-8,4,-13
1,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,3176,28,32,36,96,8,192,120,21,254,623,1776,2431,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,32,28,32,36,64,8,192,72,21,254,585,1704,2039,3,1476192,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,248,28,32,36,80,8,192,96,21,254,612,1800,2582,4,554848,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,69347,28,32,36,96,8,192,120,20,254,635,1800,3122,5,-8,4,-13
1,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,6619,28,32,36,96,8,192,120,21,254,623,1776,2431,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,36,28,32,36,64,8,192,72,21,254,585,1704,2039,3,1081728,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,260,28,32,36,96,8,192,120,21,254,632,1824,2727,4,708704,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,88577,28,32,36,96,8,192,120,20,254,635,1800,3122,17,19,-14,-13
1,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,9756,28,32,36,96,8,192,120,21,254,623,1776,2431,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,34,28,32,36,64,8,192,72,21,254,585,1704,2039,3,287424,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,134,28,32,36,96,8,192,120,21,254,632,1824,2695,4,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,38469,28,32,36,112,8,192,144,20,254,655,1824,3227,-14,-6,-9,-11
1,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,2548,28,32,36,96,8,192,120,21,254,623,1776,2431,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,32,28,32,36,64,8,192,72,21,254,585,1704,2039,3,1536328,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,253,28,32,36,80,8,192,96,21,254,612,1800,2598,4,615696,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,76951,28,32,36,96,8,192,120,20,254,635,1800,3122,13,-7,-13,-8
1,38016,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4741,28,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,29,28,32,36,64,8,192,72,21,254,585,1704,2039,3,437512,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,135,28,32,36,80,8,192,96,21,254,612,1800,2630,4,234832,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,29344,28,32,36,96,8,192,120,20,254,635,1800,3122,-8,5,1,3
1,55664,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,6947,28,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,34,28,32,36,64,8,192,72,21,254,585,1704,2039,3,524296,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,181,28,32,36,96,8,192,120,21,254,632,1824,2695,4,619264,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,77398,28,32,36,96,8,192,120,20,254,635,1800,3122,2,4,-14,5
1,8208,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1015,28,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,33,28,32,36,64,8,192,72,21,254,585,1704,2039,3,2262088,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,307,28,32,36,80,8,192,96,21,254,612,1800,2534,4,492288,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,61525,28,32,36,96,8,192,120,20,254,635,1800,3122,2,12,-8,-11
1,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,6947,28,32,36,96,8,192,120,21,254,623,1776,2431,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,34,28,32,36,64,8,192,72,21,254,585,1704,2039,3,786376,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,181,28,32,36,80,8,192,96,21,254,612,1800,2534,4,619248,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,77398,28,32,36,96,8,192,120,20,254,635,1800,3122,-13,3,13,-6
1,33440,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4172,28,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,36,28,32,36,64,8,192,72,21,254,585,1704,2039,3,525792,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,148,28,32,36,80,8,192,96,21,254,612,1800,2630,4,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,76948,28,32,36,112,8,192,144,20,254,655,1824,3227,18,3,10,-12
1,57104,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7129,28,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,32,36,64,8,192,72,21,254,585,1704,2039,3,824584,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,227,28,32,36,96,8,192,120,21,254,632,1824,2695,4,500896,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,62603,28,32,36,96,8,192,120,20,254,635,1800,3122,-7,1,-15,-6
1,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,4439,28,32,36,96,8,192,120,21,254,623,1776,2431,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,33,28,32,36,64,8,192,72,21,254,585,1704,2039,3,803848,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,183,28,32,36,80,8,192,96,21,254,612,1800,2534,4,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,31261,28,32,36,112,8,192,144,20,254,655,1824,3227,2,12,-8,-11
1,48896,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,6102,28,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,32,36,64,8,192,72,21,254,585,1704,2039,3,2473096,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,321,28,32,36,80,8,192,96,21,254,612,1800,2598,4,518000,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,64742,28,32,36,96,8,192,120,20,254,635,1800,3122,18,3,10,-12
1,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,7745,28,32,36,96,8,192,120,21,254,623,1776,2431,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,29,28,32,36,64,8,192,72,21,254,585,1704,2039,3,309256,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,139,28,32,36,96,8,192,120,21,254,632,1824,2695,4,738304,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,92279,28,32,36,96,8,192,120,20,254,635,1800,3122,5,-8,4,-13
1,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,3972,28,32,36,96,8,192,120,21,254,623,1776,2431,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,34,28,32,36,64,8,192,72,21,254,585,1704,2039,3,435720,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,165,28,32,36,96,8,192,120,21,254,632,1824,2743,4,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,82298,28,32,36,112,8,192,144,20,254,655,1824,3227,5,-8,4,-13
1,13424,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1669,28,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,34,28,32,36,64,8,192,72,21,254,585,1704,2039,3,817344,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,226,28,32,36,96,8,192,120,21,254,632,1824,2695,4,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,26739,28,32,36,112,8,192,144,20,254,655,1824,3227,-14,-6,-9,-11
1,43456,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5423,28,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,35,28,32,36,64,8,192,72,21,254,585,1704,2039,3,387208,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,127,28,32,36,80,8,192,96,21,254,612,1800,2534,4,457152,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,57134,28,32,36,96,8,192,120,20,254,635,1800,3122,-13,3,13,-6
