id,.bss,.comment,.data,.dynamic,.dynstr,.dynsym,.eh_frame,.eh_frame_hdr,.fini,.fini_array,.gnu.hash,.gnu.version,.gnu.version_r,.got,.init,.init_array,.input_size,.interp,.nice_value,.note.ABI-tag,.note.gnu.build-id,.plt,.plt.got,.rela.dyn,.rela.plt,.rodata,.shstrtab,.strtab,.symtab,.text,start_time,end_time,total_time
ms,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,24555,28,0,32,36,112,8,192,144,20,254,655,1824,3227,1525273285253099,1525273285263806,10707
bub,43456,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5423,28,6,32,36,80,8,192,96,21,254,603,1752,2358,1525273285774444,1525273285908135,133691
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,35,28,-5,32,36,64,8,192,72,21,254,585,1704,2039,1525273285774249,1525273286248640,474391
mat,387208,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,127,28,17,32,36,80,8,192,96,21,254,612,1800,2534,1525273285775960,1525273285798879,22919
ms,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,57134,28,-1,32,36,112,8,192,144,20,254,655,1824,3227,1525273285792693,1525273285811234,18541
bub,43472,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5423,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525273286306588,1525273286435811,129223
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,35,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273286292664,1525273286766660,473996
mat,258184,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,127,28,0,32,36,96,8,192,120,21,254,632,1824,2679,1525273286294571,1525273286318143,23572
ms,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,57134,28,0,32,36,112,8,192,144,20,254,655,1824,3227,1525273286295251,1525273286316005,20754
bub,78096,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9754,28,9,32,36,80,8,192,96,21,254,603,1752,2358,1525273286814038,1525273287237103,423065
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,29,28,-11,32,36,64,8,192,72,21,254,585,1704,2039,1525273286812982,1525273286844130,31148
mat,803848,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,183,28,-12,32,36,80,8,192,96,21,254,612,1800,2534,1525273286820230,1525273286888116,67886
ms,580816,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,72592,28,8,32,36,96,8,192,120,20,254,635,1800,3122,1525273286815659,1525273286841189,25530
bub,78112,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9754,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525273287282373,1525273287704963,422590
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,29,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273287282103,1525273287314721,32618
mat,803848,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,183,28,0,32,36,80,8,192,96,21,254,612,1800,2534,1525273287284925,1525273287355588,70663
ms,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,72592,28,0,32,36,112,8,192,144,20,254,655,1824,3227,1525273287300210,1525273287323980,23770
bub,54016,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,6741,28,-6,32,36,80,8,192,96,21,254,603,1752,2358,1525273287748578,1525273287955349,206771
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,32,28,7,32,36,64,8,192,72,21,254,585,1704,2039,1525273287748472,1525273287865162,116690
mat,339976,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,119,28,8,32,36,80,8,192,96,21,254,612,1800,2502,1525273287749489,1525273287771237,21748
ms,711264,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,88900,28,10,32,36,96,8,192,120,20,254,635,1800,3122,1525273287752271,1525273287782931,30660
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,6741,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525273287999169,1525273288229811,230642
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,32,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273288009676,1525273288123770,114094
mat,339976,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,119,28,0,32,36,80,8,192,96,21,254,612,1800,2502,1525273287999856,1525273288022433,22577
ms,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,88900,28,0,32,36,112,8,192,144,20,254,655,1824,3227,1525273288002352,1525273288034981,32629
bub,53824,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,6717,28,10,32,36,80,8,192,96,21,254,603,1752,2358,1525273288274453,1525273288491368,216915
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,34,28,3,32,36,64,8,192,72,21,254,585,1704,2039,1525273288274450,1525273288587347,312897
mat,1672800,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,264,28,4,32,36,80,8,192,96,21,254,612,1800,2582,1525273288289277,1525273288501317,212040
ms,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,23439,28,-3,32,36,112,8,192,144,20,254,655,1824,3227,1525273288275189,1525273288284962,9773
bub,53808,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,6717,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525273288628834,1525273288846170,217336
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,34,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273288628574,1525273288942617,314043
mat,1672800,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,264,28,0,32,36,80,8,192,96,21,254,612,1800,2582,1525273288633898,1525273288848015,214117
ms,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,23439,28,0,32,36,112,8,192,144,20,254,655,1824,3227,1525273288639275,1525273288646397,7122
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,2367,28,13,32,36,96,8,192,120,21,254,623,1776,2431,1525273288987475,1525273289031364,43889
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,-6,32,36,64,8,192,72,21,254,585,1704,2039,1525273288986464,1525273289059296,72832
mat,176520,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,105,28,-9,32,36,96,8,192,120,21,254,632,1824,2743,1525273288987657,1525273289004893,17236
ms,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,46040,28,-8,32,36,112,8,192,144,20,254,655,1824,3227,1525273288991894,1525273289007343,15449
bub,19008,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2367,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525273289118524,1525273289142893,24369
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273289101735,1525273289174615,72880
mat,176520,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,105,28,0,32,36,96,8,192,120,21,254,632,1824,2743,1525273289102889,1525273289122617,19728
ms,368384,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,46040,28,0,32,36,96,8,192,120,20,254,635,1800,3122,1525273289103480,1525273289120915,17435
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,9642,28,9,32,36,96,8,192,120,21,254,623,1776,2431,1525273289218778,1525273289679109,460331
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,-11,32,36,64,8,192,72,21,254,585,1704,2039,1525273289218467,1525273289294573,76106
mat,200832,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,112,28,-12,32,36,96,8,192,120,21,254,632,1824,2695,1525273289222963,1525273289240436,17473
ms,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,77655,28,8,32,36,112,8,192,144,20,254,655,1824,3227,1525273289230439,1525273289256755,26316
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,9642,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525273289724723,1525273290184981,460258
